Customer_ID,Age,Income,Spending_Score,Purchase_Frequency,Satisfaction_Score,Gender,Education_Level,Marital_Status,Employment_Status,Loyalty_Tier,Region,Online_Shopping_Frequency,Product_Category,Avg_Discount_Avail,Store_Visits_Per_Month,Customer_Rating,Credit_Score,Days_Since_Last_Purchase,Dependents
589,27,74564.5512,2.227999591,5,,Male,Bachelor's,Married,Retired,Platinum,South,12,Electronics,27.56513389,7,3.041834647,436.7804952,,3
590,43,103008.3732,47.40802858,33,1,Male,Master's,Single,Unemployed,Silver,East,10,Home,28.43729287,3,8.157583403,537.4442868,81,4
591,51,71687.27174,,48,2,Male,Bachelor's,Divorced,Employed,Silver,North,28,Electronics,25.17651209,10,6.677017598,648.7277796,56,4
592,68,55647.97631,60.23739095,41,5,Female,Bachelor's,Single,Employed,,North,19,Home,16.52397918,9,,441.3422658,6,1
593,58,147917.0942,30.42654296,19,2,Female,High School,Single,Employed,Gold,South,5,Home,10.41531981,9,4.181939688,328.7017818,111,4
,24,73213.42082,30.69199204,22,2,Female,PhD,Single,Employed,Bronze,North,0,Home,9.434177023,12,5.342063233,305.628621,47,4
595,21,136232.8965,74.57612667,5,4,Male,Bachelor's,Divorced,Retired,Gold,East,6,Home,39.08581355,6,6.376143709,312.1877445,79,1
596,67,49894.09877,,2,1,Male,PhD,Single,Unemployed,Platinum,West,11,Fashion,15.058752,4,5.252159025,304.5923556,315,3
,62,47703.61152,90.38660452,30,3,Male,Bachelor's,Single,Unemployed,Platinum,East,21,Electronics,7.505276673,8,7.284819915,360.6952811,32,1
598,28,24047.43077,85.37412356,47,3,Female,Bachelor's,Single,Retired,Platinum,South,19,Groceries,40.8882833,3,4.903272398,431.718793,114,0
599,46,104716.6873,67.11266364,39,2,Male,High School,Married,Employed,Gold,South,22,Home,11.93277438,2,2.820458636,421.6718328,2,1
600,53,67908.42468,59.72893544,4,2,Male,Master's,Single,,,South,18,Home,,12,2.925404045,842.7381268,3,0
601,42,132366.5725,89.33794732,33,1,Female,Master's,Divorced,Unemployed,Gold,North,16,Groceries,20.23894722,1,1.05223392,468.3033579,355,1
602,38,81517.28787,19.34768777,13,2,Male,Bachelor's,Divorced,Retired,Platinum,East,3,Groceries,10.69161155,0,3.70861944,370.0814308,259,0
603,53,145865.1456,8.817947057,20,1,Female,High School,Married,Employed,,West,2,Home,23.65164407,10,7.740258764,600.0593993,41,0
604,27,44118.31704,24.71150682,7,4,Female,PhD,Divorced,Unemployed,Silver,East,0,Groceries,5.666398751,5,8.14746438,771.8766005,8,1
605,54,132921.0118,79.66324959,15,3,Male,PhD,Divorced,Employed,Bronze,West,17,,42.84702421,9,2.822207879,672.9332072,306,4
606,26,120957.5909,4.432356406,23,3,,Bachelor's,Married,Unemployed,Platinum,East,26,Fashion,28.10740826,1,9.631395972,462.845149,144,2
607,41,120219.8398,58.69787667,14,5,Male,Master's,Single,Retired,Bronze,South,20,Groceries,11.26220049,7,5.521625141,608.8888879,96,4
608,52,129821.8197,99.5483141,23,4,Female,,Married,,Silver,,14,Electronics,15.66411433,5,9.252808741,693.1707858,275,0
609,66,118933.1188,85.71391329,19,1,Male,Master's,Single,Retired,Gold,East,7,Electronics,25.15888365,11,7.360887537,700.4574708,141,1
610,52,101408.6418,52.62312322,29,5,Female,PhD,Single,Unemployed,Bronze,North,0,Electronics,13.49912223,11,7.501900807,666.5961504,277,1
611,65,37061.8341,7.300450019,20,2,Male,Master's,Divorced,Retired,Silver,North,,Home,17.08696227,4,1.765392592,778.9457336,26,1
612,53,24228.40333,83.30597792,29,1,Female,PhD,Married,Retired,Silver,,13,Electronics,29.04735039,12,2.979920142,778.5580021,42,
613,35,139710.2202,60.29887231,24,4,Female,High School,Divorced,Retired,Bronze,South,3,Fashion,42.46740559,1,1.0793335,,130,2
614,66,100164.5409,12.37836671,18,3,Female,High School,Divorced,Unemployed,Platinum,West,4,Electronics,23.08278586,6,7.445148764,536.421003,215,3
615,56,123549.8478,10.2918712,10,3,Male,Bachelor's,Single,Employed,Bronze,East,22,Home,37.26388731,1,4.099944596,652.8636626,93,0
616,49,82597.9057,91.05305512,41,2,,Bachelor's,Divorced,Retired,Platinum,North,12,Fashion,44.45078961,12,8.079872645,750.0166008,7,2
617,41,35250.06457,67.25082603,8,,,Master's,Married,Employed,Gold,West,27,Electronics,14.73354231,13,4.050425979,303.1086577,85,4
,40,,83.09939313,26,2,Male,High School,Divorced,Unemployed,Platinum,North,23,Fashion,41.32363867,4,8.374003771,845.598355,344,3
,49,,88.01891113,29,5,Female,High School,Divorced,Employed,Gold,North,14,Fashion,39.08309892,1,2.176284284,400.5915748,137,3
620,54,75939.76634,57.60546285,10,2,Male,Bachelor's,Single,Retired,Bronze,East,5,,21.06217841,10,2.560358411,558.6369421,245,1
621,29,46068.21447,52.22718882,17,5,Female,PhD,,Retired,Gold,North,0,Home,49.52839818,9,4.067888856,779.6163542,20,2
622,66,,43.61231362,2,3,Male,Master's,Divorced,Retired,Silver,West,22,Fashion,16.81575671,10,4.6763865,423.7722195,264,4
623,30,28347.16182,32.37771219,6,4,Female,Master's,Single,Retired,Gold,South,18,Electronics,16.46614697,10,4.138325298,,147,
624,40,95656.28225,44.02500013,5,4,Female,Bachelor's,Divorced,Retired,Platinum,East,12,Home,39.75166241,1,7.872823293,372.9201991,183,1
625,,54969.14258,77.61408592,,4,Female,High School,Married,Retired,Platinum,West,28,Fashion,24.55957931,14,1.872562534,517.291979,226,0
626,52,123682.6831,60.59041967,41,2,Female,Bachelor's,Divorced,Unemployed,Platinum,,28,Groceries,19.88577477,6,4.160953177,397.4245001,291,3
627,58,60347.05466,89.35980571,5,,Male,Bachelor's,Divorced,Unemployed,Gold,North,5,Groceries,13.03982624,8,8.535159996,499.9952618,35,4
628,47,,44.89462142,18,2,Female,Bachelor's,Single,Unemployed,Platinum,North,14,Home,39.43995939,4,1.601173695,505.4053192,245,3
,,21510.67019,161.1018683,26,,Male,Bachelor's,Divorced,Employed,Platinum,West,15,Electronics,40.38448128,6,9.481091569,846.2439343,72,2
630,66,29418.09541,63.49944776,20,4,Male,PhD,Single,Employed,Silver,West,23,Groceries,30.49538015,3,9.87685158,847.1471661,149,0
631,37,71024.16233,59.57801907,41,3,,PhD,Married,Unemployed,Gold,South,22,Groceries,48.07911259,1,1.797113564,,0,
632,,82392.04851,70.56074354,,2,Male,High School,Divorced,Employed,Silver,,15,Groceries,19.31734717,2,3.6214527,699.2828286,,0
,42,98002.67126,24.50591337,,3,Male,Bachelor's,Married,Employed,Platinum,West,9,Electronics,14.88285705,1,4.351605994,328.4600138,292,1
634,39,57916.13523,51.72401398,49,3,,PhD,Married,Retired,Platinum,East,21,Electronics,35.4860046,4,7.987522318,316.6056084,229,0
635,30,110347.6452,11.31825548,12,,Female,High School,Divorced,,Platinum,North,8,Home,39.12838884,5,6.363341309,357.9336418,210,1
636,36,131815.9116,39.06662144,7,4,Male,Bachelor's,Single,Employed,Gold,West,8,Home,15.12076867,14,6.799291304,831.0171114,71,3
637,66,121380.6286,49.27903979,3,5,Male,Master's,Married,Employed,Bronze,South,16,Groceries,8.447484392,14,7.817588405,817.4749513,362,
638,53,25150.4473,65.5702017,10,2,Female,PhD,Married,Unemployed,Platinum,West,16,Electronics,41.4732419,6,2.061810995,406.6603012,95,3
639,29,82465.90314,,34,3,Female,High School,Divorced,Employed,Platinum,North,,Fashion,48.94258881,2,8.498885112,388.9197846,83,3
640,58,33640.92319,60.46445559,25,3,Male,Master's,Divorced,Retired,,West,23,Groceries,34.01025287,3,7.350578238,432.2942976,227,0
641,36,51465.85206,74.6157977,,2,Female,Bachelor's,Divorced,Employed,Platinum,East,11,Home,,7,6.196075527,583.5508467,298,1
642,29,148266.1371,51.12033989,16,2,Male,Bachelor's,Divorced,Unemployed,Gold,North,12,Electronics,49.85026738,3,9.007618013,613.3375476,235,3
643,26,38524.42058,63.77629911,2,1,Male,Bachelor's,Divorced,Retired,Bronze,West,29,Home,45.19699863,6,7.302757185,421.8763867,292,0
,24,424277.2997,8.022289397,,5,Male,PhD,Divorced,Retired,Bronze,East,11,Home,28.10212908,11,2.815299664,716.1425334,221,1
645,45,100360.2455,26.1847665,10,3,Female,High School,Single,Retired,Bronze,North,13,Electronics,42.13945782,5,4.86770843,,222,0
,31,111320.4462,36.82345623,38,3,Male,Master's,Married,Retired,Platinum,West,9,Groceries,41.71192355,6,5.446385802,807.172229,280,3
647,48,92754.32885,47.77684215,22,5,,High School,Single,Employed,Platinum,East,22,Electronics,47.06595364,0,1.496958641,661.1974886,220,2
648,69,21270.21016,5.519225805,26,4,Female,PhD,Single,Unemployed,Bronze,South,18,Groceries,42.84157297,2,9.59173762,539.9931569,215,0
649,36,62439.97007,14.86238566,43,2,Male,High School,Divorced,Employed,Bronze,,28,Home,33.96556562,5,2.157195347,734.4516009,230,3
650,64,87302.51364,28.40461647,39,3,Female,PhD,Married,Employed,Platinum,South,,Electronics,32.41866735,2,,749.8530443,168,4
651,33,31422.64489,97.1817364,27,3,Female,Bachelor's,Single,Retired,Platinum,West,3,Fashion,26.03107797,14,5.556079325,459.7648831,,1
652,22,65581.50106,33.8033537,29,4,,Master's,Divorced,Unemployed,Silver,East,18,Groceries,33.1918538,13,1.230690249,486.8429991,41,3
653,52,121582.0207,48.72206475,47,4,Female,Bachelor's,Divorced,Retired,Silver,South,6,Fashion,40.78474639,14,9.322727283,814.7753346,257,4
654,29,30215.20463,20.41367356,38,4,Female,High School,Married,Employed,Silver,North,25,Groceries,48.60669318,13,8.666531279,390.6075711,195,0
655,42,71600.02591,61.46722704,20,2,Male,Bachelor's,Single,Employed,Bronze,East,14,,26.02793112,6,5.718321351,323.1827293,95,0
656,69,37253.04803,28.78763834,27,4,Female,Master's,Single,Retired,Gold,West,14,Fashion,30.81439413,8,,549.7304274,316,4
657,38,93780.31027,21.49226527,41,1,Male,Bachelor's,Single,Employed,Platinum,North,23,Electronics,25.01624728,2,2.094606016,,13,4
658,53,109630.446,52.14069022,20,2,Male,Master's,Divorced,Employed,Silver,,,Groceries,35.08198794,13,4.270532315,724.4174585,112,1
,40,124076.2709,1.545074117,,2,Male,,Married,Retired,Gold,East,2,Groceries,33.34642268,0,3.298854529,805.7418459,76,0
660,33,46019.53175,1.758739232,19,1,Male,Bachelor's,Married,Employed,Platinum,East,5,Groceries,5.802520559,9,5.560220809,593.2603654,276,4
661,56,41772.73569,22.6878121,20,2,Male,PhD,Single,Unemployed,Gold,West,15,Groceries,29.35227016,14,9.697683665,355.0355694,319,2
662,62,33593.81924,4.635414888,35,4,Male,High School,Divorced,Retired,Bronze,,1,,8.981910306,12,6.174581439,623.7789359,159,2
663,59,102735.9324,11.69454966,47,5,Female,PhD,Single,Unemployed,Bronze,East,27,Groceries,6.18726281,5,9.009379503,728.1175879,312,4
664,56,111841.8444,34.54720428,2,2,Female,PhD,Married,Employed,,East,6,Fashion,40.60387229,11,6.857909537,,118,1
665,31,24106.19883,80.45598228,30,2,Female,Bachelor's,Divorced,Employed,Silver,North,29,Groceries,16.6392438,0,5.277218739,394.9615706,160,0
666,,141707.592,57.63281569,34,2,Male,High School,Single,Retired,Platinum,East,10,Electronics,20.32947848,,8.691468065,306.7598636,307,2
667,22,26756.26687,51.75410487,22,2,Female,High School,,Employed,Bronze,North,25,Home,7.883806442,13,5.242312992,626.5089187,350,4
668,52,90368.52359,30.0553935,3,1,Female,PhD,Divorced,Retired,Silver,North,29,Fashion,13.07751172,,8.817653535,787.7039156,,4
669,40,112177.8675,93.24361822,,5,,Bachelor's,Married,Retired,Silver,North,6,Home,39.45221682,8,3.624190926,668.8648238,162,3
670,46,133225.9861,40.30448908,15,2,Male,High School,Divorced,Retired,Silver,West,3,Home,27.20888736,1,2.159317664,840.1220482,178,4
671,60,112831.3012,9.622183913,27,3,Female,PhD,Single,Retired,Silver,North,28,Home,,8,8.697830179,334.6685089,88,1
672,28,124224.6508,62.0895851,10,1,Male,High School,Single,Retired,Bronze,North,23,Electronics,22.87589592,4,6.286736474,796.6505968,,2
673,35,64128.52503,12.27000095,9,4,Female,Bachelor's,Single,,,South,19,Home,17.09153311,,9.001831584,747.7375581,265,3
674,64,125927.2648,35.17709114,33,4,Male,Bachelor's,Single,Retired,Bronze,South,6,Home,20.64199165,7,9.440444863,472.8328363,238,2
675,29,30414.93003,51.23378193,32,5,Male,Bachelor's,Married,Unemployed,Bronze,West,3,Groceries,37.07473071,6,1.482655513,835.4396035,307,2
676,26,136326.1653,87.54802994,48,4,Male,,Married,Employed,Silver,North,,Electronics,29.97525526,6,5.508723717,458.3657615,33,
677,,91187.0089,49.86111145,,2,Female,Master's,Single,Retired,Bronze,South,,Fashion,45.68860434,3,4.374680942,789.1175981,166,4
678,61,126248.7101,70.52361784,41,2,Female,High School,Married,Employed,Platinum,South,4,Fashion,32.09759462,1,,784.4117174,124,1
,34,78801.37699,,36,4,Male,Master's,Married,Retired,Platinum,East,22,Fashion,27.18581938,4,8.142320775,716.7116891,223,4
680,55,103665.1004,14.01742287,2,2,Female,Bachelor's,Married,Unemployed,Gold,North,28,Electronics,40.35887257,13,3.525311944,609.9087606,149,3
681,24,88432.34592,28.19842103,29,3,Male,PhD,Single,Unemployed,Platinum,South,29,Fashion,47.63902328,10,6.011185459,366.0015123,188,1
682,63,115106.6378,40.06303148,4,1,Male,Master's,Divorced,Unemployed,Bronze,West,29,Electronics,21.01306601,10,,592.584454,42,1
683,30,30611.89766,42.76098968,1,1,Female,Bachelor's,Divorced,Employed,Bronze,East,28,Groceries,16.24442946,2,2.209879746,496.2379406,28,0
684,57,27845.77092,41.69108645,19,3,Female,Bachelor's,Divorced,Retired,Platinum,East,25,Groceries,32.72978283,14,8.326602154,735.7193682,361,1
685,59,52123.42042,90.85348925,26,3,Female,Master's,Single,Employed,Silver,North,18,Electronics,27.44927695,13,6.454986399,716.9710636,119,0
686,26,40740.80841,71.6892318,25,4,Male,PhD,Married,Unemployed,Silver,North,25,Fashion,49.51335087,8,9.545836934,800.8368791,336,4
687,67,133331.8637,61.18261619,10,2,,Bachelor's,Married,Employed,Bronze,East,4,Electronics,25.80628029,,4.055760272,308.1565893,30,4
688,44,48497.81836,31.62789907,15,3,Female,Master's,Single,Unemployed,Silver,West,26,Electronics,8.344919811,0,1.973313481,,180,4
689,19,146862.4833,82.55524804,22,2,Male,PhD,,Unemployed,Gold,North,29,Home,48.98160773,2,5.558510809,816.1541292,161,
690,22,63796.45293,95.55099064,48,1,Female,PhD,Divorced,Unemployed,Gold,,18,Electronics,42.96141255,11,1.772296945,734.115247,127,4
691,46,43675.32904,82.29862997,21,3,,Bachelor's,Divorced,Retired,Platinum,East,20,Home,13.02125648,3,9.72573871,371.6069529,254,2
692,54,122660.8059,1.154945414,22,2,Female,High School,Single,Retired,Platinum,East,29,Groceries,45.70723639,8,,344.7035077,293,1
693,55,105632.0108,64.00373565,36,2,Female,High School,Divorced,Unemployed,Silver,North,2,Home,20.33000694,10,7.78153511,311.4648819,356,0
694,36,84765.44314,6.062402763,34,2,Male,Bachelor's,Married,Employed,Bronze,South,26,Electronics,21.9700393,5,5.725921583,645.8098742,253,4
,25,92197.26162,26.50311481,30,2,Female,PhD,Single,Employed,Platinum,North,25,,45.78761671,3,,646.3199585,129,2
696,65,113496.2312,6.892945334,25,1,Female,Bachelor's,Single,Retired,Gold,South,10,Home,28.85520043,0,1.592579481,842.8025428,11,1
697,62,49699.11637,60.77574984,45,1,Male,Master's,Married,Unemployed,Platinum,East,6,Electronics,11.19933182,,6.599502318,518.9237458,,1
698,18,149523.4091,68.97240144,28,2,Female,High School,Married,Employed,Platinum,South,28,Groceries,21.60752717,13,6.266982965,482.5484567,197,4
699,,146723.1111,12.33427617,1,1,Male,Master's,Married,Unemployed,Gold,West,16,Home,37.49438508,10,3.527949458,643.43371,247,2
700,69,104542.3392,39.00004942,49,4,Female,Bachelor's,Divorced,Employed,Bronze,East,24,,12.83828846,1,9.191995313,754.0847699,109,0
701,34,45940.51862,46.16741439,45,2,Male,Bachelor's,Single,Retired,Platinum,North,8,Electronics,31.56040388,10,3.736990066,815.2256722,327,4
702,24,108429.6715,37.53624915,4,2,,PhD,Divorced,,Platinum,North,20,Fashion,36.28733598,14,5.047528695,741.7182914,244,1
703,42,29385.79317,12.98147505,7,2,Female,PhD,Married,Unemployed,,,8,,20.4734109,10,5.893862103,534.6706893,249,1
704,62,23984.82529,42.47583123,49,4,Female,,Divorced,Employed,Silver,East,9,Home,36.22463099,7,1.902086904,649.2028294,316,1
705,21,53498.77551,75.36662673,9,4,Female,Master's,Married,Employed,Platinum,West,12,Home,44.78933083,,9.389455473,770.9646297,162,4
706,53,80140.98438,8.029758789,36,4,Male,PhD,Divorced,Employed,Gold,East,14,Home,26.24525349,7,4.370825372,569.8353286,47,3
707,23,,8.937821394,19,4,Male,Bachelor's,Divorced,Unemployed,Bronze,North,21,Electronics,22.23091977,5,1.727012925,419.177654,70,3
708,48,114531.9791,36.12235789,1,3,Male,PhD,Married,Retired,Bronze,West,4,Home,,4,4.485620563,393.3478919,133,
709,36,116551.8478,94.23084545,10,4,Male,,Divorced,Retired,Gold,North,28,Electronics,32.18924659,4,6.401822924,300.0867595,238,2
710,61,75314.13348,67.18869203,36,3,Male,PhD,Single,Employed,Silver,South,2,Home,44.59334216,13,5.622874046,695.0308972,67,4
711,56,64971.54903,68.18832571,9,2,Male,Master's,Divorced,Retired,Gold,East,26,,19.60975702,13,7.250877766,361.1034649,277,1
712,44,68235.03919,36.83007909,45,2,Male,High School,Divorced,Employed,Bronze,South,26,,22.8305986,9,1.499355479,434.1115048,31,2
713,27,148394.4433,59.77241833,46,2,Female,High School,Single,Retired,Gold,North,7,Fashion,23.29814829,9,3.560865492,463.8319823,,3
714,43,25214.19488,2.002987219,42,5,Female,High School,Married,Unemployed,Silver,South,19,Groceries,30.23655538,10,8.373075192,608.2089231,21,0
715,36,132714.0945,63.97350859,32,3,Female,Master's,Single,Employed,Bronze,South,9,Electronics,15.27840327,7,1.71904319,518.8765025,,2
716,56,95227.80311,91.41540781,32,4,Female,Bachelor's,Divorced,Retired,Silver,North,12,Home,41.99950199,6,8.699373592,671.0706956,109,2
717,20,77020.00449,61.64477337,6,2,Male,PhD,Married,Unemployed,Gold,North,28,Fashion,18.30210249,7,1.827064829,330.6012626,270,4
718,62,114283.4959,87.49616075,48,3,Male,High School,Divorced,Retired,Platinum,East,2,Home,36.74132109,11,8.510087934,368.1665568,299,2
719,30,83266.96239,72.67333249,38,2,Male,High School,Divorced,Unemployed,Gold,South,28,Home,28.09470838,7,4.24709561,574.5663269,114,4
720,67,133545.021,12.93528322,17,2,,High School,Single,Unemployed,Silver,West,21,Electronics,31.36539215,6,6.509881569,485.3306333,219,0
721,45,137091.2423,90.34287742,10,4,Male,Bachelor's,Single,Retired,Gold,West,7,Electronics,13.08239325,1,2.375984041,462.6973495,229,1
722,37,74823.72049,7.577940591,27,,Female,Bachelor's,Married,Retired,Platinum,North,28,Groceries,,10,1.595518496,336.8654435,251,1
723,45,55987.61364,53.86277978,35,2,Male,Master's,Married,Unemployed,Silver,North,8,Electronics,13.48792336,,2.943443836,792.6455461,248,3
724,25,97005.54272,15.07157526,21,4,Male,Bachelor's,Married,Unemployed,Gold,South,,Electronics,10.10631369,8,2.150684361,680.5002224,8,3
725,58,138607.2349,2.158954462,25,2,Male,PhD,Divorced,Unemployed,Silver,North,21,Groceries,29.60057749,12,,366.8899863,33,0
726,56,47386.08457,42.78139175,28,5,Male,,Single,Employed,Silver,West,20,Home,36.91837116,6,5.629449219,335.7752768,227,1
727,,100985.6559,30.20903006,47,2,Female,Master's,Single,Unemployed,Bronze,East,,Groceries,7.25161264,11,6.298835172,836.1798934,72,3
728,20,102102.8286,49.11404889,15,2,Female,PhD,Single,Employed,Bronze,East,10,Groceries,8.122789172,10,8.108812966,674.6449027,,2
729,30,115304.6929,,4,2,Male,,,Unemployed,Silver,South,1,Groceries,41.12056232,14,6.906159039,529.6008391,211,4
730,45,37103.79907,5.330168159,,1,Female,PhD,Single,Employed,Gold,East,17,Fashion,41.40647148,5,6.478824926,685.9520724,71,3
,66,113057.2454,13.17732622,9,1,Male,Master's,Single,Unemployed,Gold,North,8,Home,16.03871227,8,4.706038247,715.9824826,,0
732,42,138174.2277,56.30559725,27,4,Male,Master's,Single,Unemployed,Gold,North,1,Fashion,32.68526913,12,5.264275915,728.9792113,,1
733,50,43358.80415,34.97356796,26,5,Male,Master's,Married,,Platinum,North,1,Fashion,24.94310338,0,4.730687465,562.8325181,274,0
734,,50880.63224,73.18817527,19,4,Male,PhD,Single,Retired,Silver,North,2,Electronics,33.47132186,10,8.579494271,536.435517,248,4
735,,146281.3622,165.5768732,28,2,Female,PhD,Married,Retired,Silver,South,15,Groceries,43.82956778,1,3.070004073,306.0654463,15,4
736,61,43527.00385,84.71483194,17,3,Male,High School,Single,,Platinum,East,18,Groceries,8.593539106,12,,809.6064133,74,0
737,62,131070.0621,69.55678984,43,1,,Bachelor's,Single,,Silver,West,3,Fashion,,0,6.861879075,631.8193331,105,3
738,49,83996.12134,43.56317666,41,1,Female,High School,Single,Employed,Silver,East,22,Electronics,27.1863097,9,2.822159653,411.7346655,135,3
739,62,52140.03967,67.62369562,,4,Male,PhD,Married,Unemployed,Platinum,North,24,Electronics,30.38571247,11,9.011036227,805.7818807,73,1
740,64,133197.4872,28.26273625,20,,Female,Master's,Married,Retired,Bronze,West,17,Electronics,34.4269112,2,8.731416967,803.212546,,1
741,38,77889.68315,31.32503638,45,1,Male,PhD,Single,Employed,Silver,South,19,Home,46.51804171,10,,,17,2
742,33,86926.25601,,40,1,Male,Bachelor's,Divorced,Retired,Platinum,North,24,Fashion,7.55239791,4,1.957495649,780.7311097,42,2
743,38,66700.33802,45.19553212,39,5,Male,High School,,Employed,Gold,North,29,,6.326435846,0,5.45654433,848.7814133,49,1
744,28,97083.61069,80.03965371,49,1,,High School,Married,Unemployed,Bronze,West,17,Electronics,13.02178017,3,6.483003965,434.5774035,2,2
745,54,41258.10344,82.41981499,23,3,Male,Master's,Single,Retired,Gold,South,9,Electronics,49.39014767,13,3.474175037,763.2372719,231,0
746,53,,85.89867143,47,3,Male,High School,Divorced,Employed,Silver,West,10,Electronics,37.17843653,12,7.45117945,752.6655698,218,3
747,52,146023.6019,91.74688835,32,1,Female,High School,Single,Unemployed,Bronze,South,28,Groceries,32.65885036,7,6.354244188,427.0171976,58,2
748,36,,43.66753683,47,,Male,PhD,Married,Unemployed,Platinum,North,16,Fashion,7.116757404,5,3.923416988,354.140652,283,2
749,37,105375.7664,32.56781501,33,2,Female,High School,Married,Unemployed,Silver,East,25,Groceries,44.55996008,,1.228343392,838.6812825,301,0
750,35,62274.70835,58.63767591,46,4,Female,High School,Single,Retired,Platinum,North,,Home,41.5740584,0,7.751352532,,63,4
751,64,120551.5063,37.74606992,5,3,Male,High School,,Retired,Bronze,East,24,Groceries,34.91600197,11,2.932782992,,69,1
752,58,37013.57589,60.50634251,43,4,Female,,,Unemployed,Gold,East,22,Fashion,20.2608867,0,8.510263691,302.2699351,302,
753,66,146076.7359,70.8530004,48,5,Male,Master's,Divorced,Retired,Silver,,23,Groceries,8.172723001,2,4.78261234,311.563644,141,4
754,31,,69.15209683,,4,Female,PhD,Married,Employed,,West,19,Electronics,31.10173196,13,6.193696984,556.2292198,201,0
755,32,50686.56024,38.08073581,40,,Male,High School,Divorced,Unemployed,Platinum,South,15,Home,37.38625572,9,8.856538574,,206,3
756,48,29554.57715,17.51915997,11,3,Female,Master's,Divorced,Unemployed,Bronze,,19,Home,9.240815771,14,8.772607008,679.4127059,220,0
757,18,42068.52766,43.62240451,3,3,Female,Master's,Married,Retired,Platinum,West,12,Electronics,33.51954469,7,4.343676177,611.0603791,,0
758,20,87570.61331,15.11682026,33,4,,PhD,Married,Unemployed,Bronze,East,1,Electronics,17.88647305,10,2.880000034,342.6171886,245,3
759,33,63810.41294,89.11960648,11,3,Female,Bachelor's,Married,Employed,Silver,East,23,Electronics,39.39098995,10,7.9763147,389.445563,80,1
760,40,127754.8376,35.24186861,16,4,Male,High School,Married,,Bronze,North,,Fashion,29.28271328,13,4.897721832,513.4270985,250,4
761,28,76015.37808,16.29151498,,1,Male,Master's,Single,Retired,Silver,West,1,Groceries,10.80665545,7,2.728377942,402.0822352,50,
762,29,52332.85544,,30,3,Male,PhD,Married,Unemployed,Bronze,North,24,Home,28.69337515,12,9.139828081,,284,
763,27,100228.8483,64.93641624,48,2,Male,PhD,Married,Unemployed,Gold,North,13,Groceries,22.80815885,2,2.782937748,528.8386296,345,0
764,49,111881.0382,64.05332943,10,2,Male,PhD,Married,Unemployed,Bronze,South,3,,13.11601857,,1.232264514,351.3875268,203,2
765,33,41715.44803,34.71981249,18,1,Female,Master's,Divorced,Retired,,North,16,Electronics,42.86820758,11,1.182519764,566.3885962,24,3
766,25,41790.49812,8.099476996,38,,Female,,Married,Unemployed,Bronze,West,12,Groceries,5.496280182,2,6.600838208,349.9609996,40,1
767,55,24767.2855,41.55326059,19,3,Female,Bachelor's,Single,Employed,Bronze,North,3,Home,19.04577246,3,6.955075546,370.915518,68,4
768,29,115732.262,31.81053201,36,2,Male,High School,Single,Unemployed,Platinum,West,2,Fashion,5.566776718,8,3.799375346,431.7854076,3,1
769,,106294.5886,68.03494333,13,3,Female,PhD,Married,Unemployed,Platinum,East,11,Groceries,9.320312593,12,3.880098903,772.7402379,239,
770,45,81702.01385,60.9721457,46,3,Female,PhD,Single,Retired,Silver,North,21,Electronics,18.36932986,3,4.055445236,808.5368928,360,2
771,25,129742.1584,,3,,Female,Bachelor's,Divorced,Unemployed,Platinum,West,22,Electronics,7.442203343,2,7.121426921,754.4417511,30,3
772,45,124737.1199,22.57136287,10,4,Female,High School,Married,Retired,Bronze,East,7,Fashion,31.84837396,4,1.523204119,483.7424696,116,3
773,53,96096.06737,98.81556065,38,4,Female,PhD,Single,Unemployed,Platinum,West,1,Groceries,8.908830859,6,9.362047174,449.8455426,194,1
774,,132875.2665,45.9461605,1,4,Male,PhD,Single,Employed,Bronze,East,5,Fashion,36.57711353,4,3.002689398,602.0356299,89,3
775,25,46759.3573,69.13914934,27,3,Male,High School,Married,Employed,Gold,South,21,Fashion,7.368895068,3,9.997058847,697.0192383,177,2
776,67,34549.55052,14.91474379,46,3,Female,PhD,Single,Retired,Bronze,North,9,Home,7.668900266,7,2.543704244,846.3550335,144,2
777,45,55067.4495,49.07338027,8,1,Male,High School,Married,Retired,Silver,North,11,Home,,3,7.943918116,372.3638915,201,4
778,45,27421.29129,3.726135267,46,2,Male,PhD,Single,Unemployed,Gold,East,20,Electronics,45.34571862,1,3.010712904,327.1105995,321,3
779,54,,51.04005667,42,1,Female,High School,Divorced,Unemployed,Silver,South,9,Groceries,33.86269619,9,1.727621215,681.8957389,343,4
780,58,141758.74,96.4377233,17,5,Female,Bachelor's,Single,Employed,Silver,West,9,,,12,8.874399919,757.7241809,202,0
781,53,25114.66029,39.03646459,9,2,Male,PhD,Single,Unemployed,Silver,South,22,Electronics,11.36984493,13,8.728761333,,23,2
782,44,35874.28882,4.860605245,6,2,Female,Bachelor's,Married,Employed,Platinum,West,2,Groceries,42.5356445,5,4.632133532,673.154952,354,1
783,34,78785.87368,4.064623301,43,5,Male,PhD,,Retired,Silver,West,19,Electronics,5.366581169,1,7.321565283,824.7086923,104,2
784,26,,39.41068923,25,5,Male,PhD,Married,Unemployed,Gold,North,9,Home,14.58758078,2,6.013593394,,274,0
785,50,61100.29365,16.84246871,39,4,Female,Master's,,Retired,Bronze,East,28,Electronics,32.72415445,0,8.676605023,802.5981391,321,1
